,Key,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
4176,0,5797,Anhui,China,2020-02-08 16:00:00,779.0,1.0
4177,0,5798,Anhui,China,2020-02-09 16:00:00,830.0,3.0
4178,0,5799,Anhui,China,2020-02-10 16:00:00,860.0,4.0
4179,0,5800,Anhui,China,2020-02-11 16:00:00,889.0,4.0
4180,0,5801,Anhui,China,2020-02-12 16:00:00,910.0,5.0
4181,0,5802,Anhui,China,2020-02-13 16:00:00,934.0,6.0
4182,0,5803,Anhui,China,2020-02-14 16:00:00,950.0,6.0
4183,0,5804,Anhui,China,2020-02-15 16:00:00,962.0,6.0
4184,0,5805,Anhui,China,2020-02-16 16:00:00,973.0,6.0
4185,0,5806,Anhui,China,2020-02-17 16:00:00,982.0,6.0
4186,0,5807,Anhui,China,2020-02-18 16:00:00,986.0,6.0
4187,0,5808,Anhui,China,2020-02-19 16:00:00,987.0,6.0
4188,0,5809,Anhui,China,2020-02-20 16:00:00,988.0,6.0
4189,0,5810,Anhui,China,2020-02-21 16:00:00,989.0,6.0
4190,0,5811,Anhui,China,2020-02-22 16:00:00,989.0,6.0
4191,0,5812,Anhui,China,2020-02-23 16:00:00,989.0,6.0
4192,0,5813,Anhui,China,2020-02-24 16:00:00,989.0,6.0
4193,0,5814,Anhui,China,2020-02-25 16:00:00,989.0,6.0
4194,0,5815,Anhui,China,2020-02-26 16:00:00,989.0,6.0
4195,0,5816,Anhui,China,2020-02-27 16:00:00,990.0,6.0
4196,0,5817,Anhui,China,2020-02-28 16:00:00,990.0,6.0
4197,0,5818,Anhui,China,2020-02-29 16:00:00,990.0,6.0
4198,0,5819,Anhui,China,2020-03-01 16:00:00,990.0,6.0
4199,0,5820,Anhui,China,2020-03-02 16:00:00,990.0,6.0
4200,0,5821,Anhui,China,2020-03-03 16:00:00,990.0,6.0
4201,0,5822,Anhui,China,2020-03-04 16:00:00,990.0,6.0
4202,0,5823,Anhui,China,2020-03-05 16:00:00,990.0,6.0
4203,0,5824,Anhui,China,2020-03-06 16:00:00,990.0,6.0
4204,0,5825,Anhui,China,2020-03-07 16:00:00,990.0,6.0
4205,0,5826,Anhui,China,2020-03-08 16:00:00,990.0,6.0
4206,0,5827,Anhui,China,2020-03-09 16:00:00,990.0,6.0
4207,0,5828,Anhui,China,2020-03-10 16:00:00,990.0,6.0
4208,0,5829,Anhui,China,2020-03-11 16:00:00,990.0,6.0
4209,0,5830,Anhui,China,2020-03-12 16:00:00,990.0,6.0
4210,0,5831,Anhui,China,2020-03-13 16:00:00,990.0,6.0
4211,0,5832,Anhui,China,2020-03-14 16:00:00,990.0,6.0
4212,0,5833,Anhui,China,2020-03-15 16:00:00,990.0,6.0
4213,0,5834,Anhui,China,2020-03-16 16:00:00,990.0,6.0
4214,0,5835,Anhui,China,2020-03-17 16:00:00,990.0,6.0
4215,0,5836,Anhui,China,2020-03-18 16:00:00,990.0,6.0
4216,0,5837,Anhui,China,2020-03-19 16:00:00,990.0,6.0
4217,0,5838,Anhui,China,2020-03-20 16:00:00,990.0,6.0
4218,0,5839,Anhui,China,2020-03-21 16:00:00,990.0,6.0
4219,0,5840,Anhui,China,2020-03-22 16:00:00,990.0,6.0
4220,0,5841,Anhui,China,2020-03-23 16:00:00,990.0,6.0
4221,0,5842,Anhui,China,2020-03-24 16:00:00,990.0,6.0
4222,0,5843,Anhui,China,2020-03-25 16:00:00,990.0,6.0
4223,0,5844,Anhui,China,2020-03-26 16:00:00,990.0,6.0
4224,0,5845,Anhui,China,2020-03-27 16:00:00,990.0,6.0
4225,0,5846,Anhui,China,2020-03-28 16:00:00,990.0,6.0
4226,0,5847,Anhui,China,2020-03-29 16:00:00,990.0,6.0
4227,0,5848,Anhui,China,2020-03-30 16:00:00,990.0,6.0
4228,0,5849,Anhui,China,2020-03-31 16:00:00,990.0,6.0
4229,0,5850,Anhui,China,2020-04-01 16:00:00,990.0,6.0
4230,0,5851,Anhui,China,2020-04-02 16:00:00,990.0,6.0
4231,0,5852,Anhui,China,2020-04-03 16:00:00,990.0,6.0
4232,0,5853,Anhui,China,2020-04-04 16:00:00,990.0,6.0
4233,0,5854,Anhui,China,2020-04-05 16:00:00,990.0,6.0
4234,0,5855,Anhui,China,2020-04-06 16:00:00,990.0,6.0
4235,0,5886,Beijing,China,2020-01-21 16:00:00,14.0,0.0
4236,0,5887,Beijing,China,2020-01-22 16:00:00,22.0,0.0
4237,0,5888,Beijing,China,2020-01-23 16:00:00,36.0,0.0
4238,0,5889,Beijing,China,2020-01-24 16:00:00,41.0,0.0
4239,0,5890,Beijing,China,2020-01-25 16:00:00,68.0,0.0
4240,0,5891,Beijing,China,2020-01-26 16:00:00,80.0,1.0
4241,0,5892,Beijing,China,2020-01-27 16:00:00,91.0,1.0
4242,0,5893,Beijing,China,2020-01-28 16:00:00,111.0,1.0
4243,0,5894,Beijing,China,2020-01-29 16:00:00,114.0,1.0
4244,0,5895,Beijing,China,2020-01-30 16:00:00,139.0,1.0
4245,0,5896,Beijing,China,2020-01-31 16:00:00,168.0,1.0
4246,0,5897,Beijing,China,2020-02-01 16:00:00,191.0,1.0
4247,0,5898,Beijing,China,2020-02-02 16:00:00,212.0,1.0
4248,0,5899,Beijing,China,2020-02-03 16:00:00,228.0,1.0
4249,0,5900,Beijing,China,2020-02-04 16:00:00,253.0,1.0
4250,0,5901,Beijing,China,2020-02-05 16:00:00,274.0,1.0
4251,0,5902,Beijing,China,2020-02-06 16:00:00,297.0,1.0
4252,0,5903,Beijing,China,2020-02-07 16:00:00,315.0,2.0
4253,0,5904,Beijing,China,2020-02-08 16:00:00,326.0,2.0
4254,0,5905,Beijing,China,2020-02-09 16:00:00,337.0,2.0
4255,0,5906,Beijing,China,2020-02-10 16:00:00,342.0,3.0
4256,0,5907,Beijing,China,2020-02-11 16:00:00,352.0,3.0
4257,0,5908,Beijing,China,2020-02-12 16:00:00,366.0,3.0
4258,0,5909,Beijing,China,2020-02-13 16:00:00,372.0,3.0
4259,0,5910,Beijing,China,2020-02-14 16:00:00,375.0,4.0
4260,0,5911,Beijing,China,2020-02-15 16:00:00,380.0,4.0
4261,0,5912,Beijing,China,2020-02-16 16:00:00,381.0,4.0
4262,0,5913,Beijing,China,2020-02-17 16:00:00,387.0,4.0
4263,0,5914,Beijing,China,2020-02-18 16:00:00,393.0,4.0
4264,0,5915,Beijing,China,2020-02-19 16:00:00,395.0,4.0
4265,0,5916,Beijing,China,2020-02-20 16:00:00,396.0,4.0
4266,0,5917,Beijing,China,2020-02-21 16:00:00,399.0,4.0
4267,0,5918,Beijing,China,2020-02-22 16:00:00,399.0,4.0
4268,0,5919,Beijing,China,2020-02-23 16:00:00,399.0,4.0
4269,0,5920,Beijing,China,2020-02-24 16:00:00,400.0,4.0
4270,0,5921,Beijing,China,2020-02-25 16:00:00,400.0,4.0
4271,0,5922,Beijing,China,2020-02-26 16:00:00,410.0,5.0
4272,0,5923,Beijing,China,2020-02-27 16:00:00,410.0,7.0
4273,0,5924,Beijing,China,2020-02-28 16:00:00,411.0,8.0
4274,0,5925,Beijing,China,2020-02-29 16:00:00,413.0,8.0
4275,0,5926,Beijing,China,2020-03-01 16:00:00,414.0,8.0
4276,0,5927,Beijing,China,2020-03-02 16:00:00,414.0,8.0
4277,0,5928,Beijing,China,2020-03-03 16:00:00,418.0,8.0
4278,0,5929,Beijing,China,2020-03-04 16:00:00,418.0,8.0
4279,0,5930,Beijing,China,2020-03-05 16:00:00,422.0,8.0
4280,0,5931,Beijing,China,2020-03-06 16:00:00,426.0,8.0
4281,0,5932,Beijing,China,2020-03-07 16:00:00,428.0,8.0
4282,0,5933,Beijing,China,2020-03-08 16:00:00,428.0,8.0
4283,0,5934,Beijing,China,2020-03-09 16:00:00,429.0,8.0
4284,0,5935,Beijing,China,2020-03-10 16:00:00,435.0,8.0
4285,0,5936,Beijing,China,2020-03-11 16:00:00,435.0,8.0
4286,0,5937,Beijing,China,2020-03-12 16:00:00,436.0,8.0
4287,0,5938,Beijing,China,2020-03-13 16:00:00,437.0,8.0
4288,0,5939,Beijing,China,2020-03-14 16:00:00,442.0,8.0
4289,0,5940,Beijing,China,2020-03-15 16:00:00,452.0,8.0
4290,0,5941,Beijing,China,2020-03-16 16:00:00,456.0,8.0
4291,0,5942,Beijing,China,2020-03-17 16:00:00,469.0,8.0
4292,0,5943,Beijing,China,2020-03-18 16:00:00,480.0,8.0
4293,0,5944,Beijing,China,2020-03-19 16:00:00,491.0,8.0
4294,0,5945,Beijing,China,2020-03-20 16:00:00,504.0,8.0
4295,0,5946,Beijing,China,2020-03-21 16:00:00,522.0,8.0
4296,0,5947,Beijing,China,2020-03-22 16:00:00,537.0,8.0
4297,0,5948,Beijing,China,2020-03-23 16:00:00,558.0,8.0
4298,0,5949,Beijing,China,2020-03-24 16:00:00,561.0,8.0
4299,0,5950,Beijing,China,2020-03-25 16:00:00,566.0,8.0
4300,0,5951,Beijing,China,2020-03-26 16:00:00,569.0,8.0
4301,0,5952,Beijing,China,2020-03-27 16:00:00,573.0,8.0
4302,0,5953,Beijing,China,2020-03-28 16:00:00,577.0,8.0
4303,0,5954,Beijing,China,2020-03-29 16:00:00,577.0,8.0
4304,0,5955,Beijing,China,2020-03-30 16:00:00,580.0,8.0
4305,0,5956,Beijing,China,2020-03-31 16:00:00,580.0,8.0
4306,0,5957,Beijing,China,2020-04-01 16:00:00,582.0,8.0
4307,0,5958,Beijing,China,2020-04-02 16:00:00,584.0,8.0
4308,0,5959,Beijing,China,2020-04-03 16:00:00,585.0,8.0
4309,0,5960,Beijing,China,2020-04-04 16:00:00,586.0,8.0
4310,0,5961,Beijing,China,2020-04-05 16:00:00,587.0,8.0
4311,0,5962,Beijing,China,2020-04-06 16:00:00,587.0,8.0
4312,0,5993,Chongqing,China,2020-01-21 16:00:00,6.0,0.0
4313,0,5994,Chongqing,China,2020-01-22 16:00:00,9.0,0.0
4314,0,5995,Chongqing,China,2020-01-23 16:00:00,27.0,0.0
4315,0,5996,Chongqing,China,2020-01-24 16:00:00,57.0,0.0
4316,0,5997,Chongqing,China,2020-01-25 16:00:00,75.0,0.0
4317,0,5998,Chongqing,China,2020-01-26 16:00:00,110.0,0.0
4318,0,5999,Chongqing,China,2020-01-27 16:00:00,132.0,0.0
4319,0,6000,Chongqing,China,2020-01-28 16:00:00,147.0,0.0
4320,0,6001,Chongqing,China,2020-01-29 16:00:00,182.0,0.0
4321,0,6002,Chongqing,China,2020-01-30 16:00:00,211.0,0.0
4322,0,6003,Chongqing,China,2020-01-31 16:00:00,247.0,1.0
4323,0,6004,Chongqing,China,2020-02-01 16:00:00,300.0,2.0
4324,0,6005,Chongqing,China,2020-02-02 16:00:00,337.0,2.0
4325,0,6006,Chongqing,China,2020-02-03 16:00:00,366.0,2.0
4326,0,6007,Chongqing,China,2020-02-04 16:00:00,389.0,2.0
4327,0,6008,Chongqing,China,2020-02-05 16:00:00,411.0,2.0
4328,0,6009,Chongqing,China,2020-02-06 16:00:00,426.0,2.0
4329,0,6010,Chongqing,China,2020-02-07 16:00:00,428.0,2.0
4330,0,6011,Chongqing,China,2020-02-08 16:00:00,468.0,2.0
4331,0,6012,Chongqing,China,2020-02-09 16:00:00,486.0,2.0
4332,0,6013,Chongqing,China,2020-02-10 16:00:00,505.0,3.0
4333,0,6014,Chongqing,China,2020-02-11 16:00:00,518.0,3.0
4334,0,6015,Chongqing,China,2020-02-12 16:00:00,529.0,4.0
4335,0,6016,Chongqing,China,2020-02-13 16:00:00,537.0,5.0
4336,0,6017,Chongqing,China,2020-02-14 16:00:00,544.0,5.0
4337,0,6018,Chongqing,China,2020-02-15 16:00:00,551.0,5.0
4338,0,6019,Chongqing,China,2020-02-16 16:00:00,553.0,5.0
4339,0,6020,Chongqing,China,2020-02-17 16:00:00,555.0,5.0
4340,0,6021,Chongqing,China,2020-02-18 16:00:00,560.0,5.0
4341,0,6022,Chongqing,China,2020-02-19 16:00:00,567.0,6.0
4342,0,6023,Chongqing,China,2020-02-20 16:00:00,572.0,6.0
4343,0,6024,Chongqing,China,2020-02-21 16:00:00,573.0,6.0
4344,0,6025,Chongqing,China,2020-02-22 16:00:00,575.0,6.0
4345,0,6026,Chongqing,China,2020-02-23 16:00:00,576.0,6.0
4346,0,6027,Chongqing,China,2020-02-24 16:00:00,576.0,6.0
4347,0,6028,Chongqing,China,2020-02-25 16:00:00,576.0,6.0
4348,0,6029,Chongqing,China,2020-02-26 16:00:00,576.0,6.0
4349,0,6030,Chongqing,China,2020-02-27 16:00:00,576.0,6.0
4350,0,6031,Chongqing,China,2020-02-28 16:00:00,576.0,6.0
4351,0,6032,Chongqing,China,2020-02-29 16:00:00,576.0,6.0
4352,0,6033,Chongqing,China,2020-03-01 16:00:00,576.0,6.0
4353,0,6034,Chongqing,China,2020-03-02 16:00:00,576.0,6.0
4354,0,6035,Chongqing,China,2020-03-03 16:00:00,576.0,6.0
4355,0,6036,Chongqing,China,2020-03-04 16:00:00,576.0,6.0
4356,0,6037,Chongqing,China,2020-03-05 16:00:00,576.0,6.0
4357,0,6038,Chongqing,China,2020-03-06 16:00:00,576.0,6.0
4358,0,6039,Chongqing,China,2020-03-07 16:00:00,576.0,6.0
4359,0,6040,Chongqing,China,2020-03-08 16:00:00,576.0,6.0
4360,0,6041,Chongqing,China,2020-03-09 16:00:00,576.0,6.0
4361,0,6042,Chongqing,China,2020-03-10 16:00:00,576.0,6.0
4362,0,6043,Chongqing,China,2020-03-11 16:00:00,576.0,6.0
4363,0,6044,Chongqing,China,2020-03-12 16:00:00,576.0,6.0
4364,0,6045,Chongqing,China,2020-03-13 16:00:00,576.0,6.0
4365,0,6046,Chongqing,China,2020-03-14 16:00:00,576.0,6.0
4366,0,6047,Chongqing,China,2020-03-15 16:00:00,576.0,6.0
4367,0,6048,Chongqing,China,2020-03-16 16:00:00,576.0,6.0
4368,0,6049,Chongqing,China,2020-03-17 16:00:00,576.0,6.0
4369,0,6050,Chongqing,China,2020-03-18 16:00:00,576.0,6.0
4370,0,6051,Chongqing,China,2020-03-19 16:00:00,576.0,6.0
4371,0,6052,Chongqing,China,2020-03-20 16:00:00,576.0,6.0
4372,0,6053,Chongqing,China,2020-03-21 16:00:00,577.0,6.0
4373,0,6054,Chongqing,China,2020-03-22 16:00:00,578.0,6.0
4374,0,6055,Chongqing,China,2020-03-23 16:00:00,578.0,6.0
4375,0,6056,Chongqing,China,2020-03-24 16:00:00,578.0,6.0
4376,0,6057,Chongqing,China,2020-03-25 16:00:00,578.0,6.0
4377,0,6058,Chongqing,China,2020-03-26 16:00:00,578.0,6.0
4378,0,6059,Chongqing,China,2020-03-27 16:00:00,578.0,6.0
4379,0,6060,Chongqing,China,2020-03-28 16:00:00,579.0,6.0
4380,0,6061,Chongqing,China,2020-03-29 16:00:00,579.0,6.0
4381,0,6062,Chongqing,China,2020-03-30 16:00:00,579.0,6.0
4382,0,6063,Chongqing,China,2020-03-31 16:00:00,579.0,6.0
4383,0,6064,Chongqing,China,2020-04-01 16:00:00,579.0,6.0
4384,0,6065,Chongqing,China,2020-04-02 16:00:00,579.0,6.0
4385,0,6066,Chongqing,China,2020-04-03 16:00:00,579.0,6.0
4386,0,6067,Chongqing,China,2020-04-04 16:00:00,579.0,6.0
4387,0,6068,Chongqing,China,2020-04-05 16:00:00,579.0,6.0
4388,0,6069,Chongqing,China,2020-04-06 16:00:00,579.0,6.0
4389,0,6100,Fujian,China,2020-01-21 16:00:00,1.0,0.0
4390,0,6101,Fujian,China,2020-01-22 16:00:00,5.0,0.0
4391,0,6102,Fujian,China,2020-01-23 16:00:00,10.0,0.0
4392,0,6103,Fujian,China,2020-01-24 16:00:00,18.0,0.0
4393,0,6104,Fujian,China,2020-01-25 16:00:00,35.0,0.0
4394,0,6105,Fujian,China,2020-01-26 16:00:00,59.0,0.0
4395,0,6106,Fujian,China,2020-01-27 16:00:00,80.0,0.0
4396,0,6107,Fujian,China,2020-01-28 16:00:00,84.0,0.0
4397,0,6108,Fujian,China,2020-01-29 16:00:00,101.0,0.0
4398,0,6109,Fujian,China,2020-01-30 16:00:00,120.0,0.0
4399,0,6110,Fujian,China,2020-01-31 16:00:00,144.0,0.0
4400,0,6111,Fujian,China,2020-02-01 16:00:00,159.0,0.0
4401,0,6112,Fujian,China,2020-02-02 16:00:00,179.0,0.0
4402,0,6113,Fujian,China,2020-02-03 16:00:00,194.0,0.0
4403,0,6114,Fujian,China,2020-02-04 16:00:00,205.0,0.0
4404,0,6115,Fujian,China,2020-02-05 16:00:00,215.0,0.0
4405,0,6116,Fujian,China,2020-02-06 16:00:00,224.0,0.0
4406,0,6117,Fujian,China,2020-02-07 16:00:00,239.0,0.0
4407,0,6118,Fujian,China,2020-02-08 16:00:00,250.0,0.0
4408,0,6119,Fujian,China,2020-02-09 16:00:00,261.0,0.0
4409,0,6120,Fujian,China,2020-02-10 16:00:00,267.0,0.0
4410,0,6121,Fujian,China,2020-02-11 16:00:00,272.0,0.0
4411,0,6122,Fujian,China,2020-02-12 16:00:00,279.0,0.0
4412,0,6123,Fujian,China,2020-02-13 16:00:00,281.0,0.0
4413,0,6124,Fujian,China,2020-02-14 16:00:00,285.0,0.0
4414,0,6125,Fujian,China,2020-02-15 16:00:00,287.0,0.0
4415,0,6126,Fujian,China,2020-02-16 16:00:00,290.0,0.0
4416,0,6127,Fujian,China,2020-02-17 16:00:00,292.0,0.0
4417,0,6128,Fujian,China,2020-02-18 16:00:00,293.0,0.0
4418,0,6129,Fujian,China,2020-02-19 16:00:00,293.0,1.0
4419,0,6130,Fujian,China,2020-02-20 16:00:00,293.0,1.0
4420,0,6131,Fujian,China,2020-02-21 16:00:00,293.0,1.0
4421,0,6132,Fujian,China,2020-02-22 16:00:00,293.0,1.0
4422,0,6133,Fujian,China,2020-02-23 16:00:00,293.0,1.0
4423,0,6134,Fujian,China,2020-02-24 16:00:00,294.0,1.0
4424,0,6135,Fujian,China,2020-02-25 16:00:00,294.0,1.0
4425,0,6136,Fujian,China,2020-02-26 16:00:00,296.0,1.0
4426,0,6137,Fujian,China,2020-02-27 16:00:00,296.0,1.0
4427,0,6138,Fujian,China,2020-02-28 16:00:00,296.0,1.0
4428,0,6139,Fujian,China,2020-02-29 16:00:00,296.0,1.0
4429,0,6140,Fujian,China,2020-03-01 16:00:00,296.0,1.0
4430,0,6141,Fujian,China,2020-03-02 16:00:00,296.0,1.0
4431,0,6142,Fujian,China,2020-03-03 16:00:00,296.0,1.0
4432,0,6143,Fujian,China,2020-03-04 16:00:00,296.0,1.0
4433,0,6144,Fujian,China,2020-03-05 16:00:00,296.0,1.0
4434,0,6145,Fujian,China,2020-03-06 16:00:00,296.0,1.0
4435,0,6146,Fujian,China,2020-03-07 16:00:00,296.0,1.0
4436,0,6147,Fujian,China,2020-03-08 16:00:00,296.0,1.0
4437,0,6148,Fujian,China,2020-03-09 16:00:00,296.0,1.0
4438,0,6149,Fujian,China,2020-03-10 16:00:00,296.0,1.0
4439,0,6150,Fujian,China,2020-03-11 16:00:00,296.0,1.0
4440,0,6151,Fujian,China,2020-03-12 16:00:00,296.0,1.0
4441,0,6152,Fujian,China,2020-03-13 16:00:00,296.0,1.0
4442,0,6153,Fujian,China,2020-03-14 16:00:00,296.0,1.0
4443,0,6154,Fujian,China,2020-03-15 16:00:00,296.0,1.0
4444,0,6155,Fujian,China,2020-03-16 16:00:00,296.0,1.0
4445,0,6156,Fujian,China,2020-03-17 16:00:00,296.0,1.0
4446,0,6157,Fujian,China,2020-03-18 16:00:00,296.0,1.0
4447,0,6158,Fujian,China,2020-03-19 16:00:00,299.0,1.0
4448,0,6159,Fujian,China,2020-03-20 16:00:00,303.0,1.0
4449,0,6160,Fujian,China,2020-03-21 16:00:00,313.0,1.0
4450,0,6161,Fujian,China,2020-03-22 16:00:00,313.0,1.0
4451,0,6162,Fujian,China,2020-03-23 16:00:00,318.0,1.0
4452,0,6163,Fujian,China,2020-03-24 16:00:00,322.0,1.0
4453,0,6164,Fujian,China,2020-03-25 16:00:00,328.0,1.0
4454,0,6165,Fujian,China,2020-03-26 16:00:00,331.0,1.0
4455,0,6166,Fujian,China,2020-03-27 16:00:00,337.0,1.0
4456,0,6167,Fujian,China,2020-03-28 16:00:00,338.0,1.0
4457,0,6168,Fujian,China,2020-03-29 16:00:00,340.0,1.0
4458,0,6169,Fujian,China,2020-03-30 16:00:00,343.0,1.0
4459,0,6170,Fujian,China,2020-03-31 16:00:00,345.0,1.0
4460,0,6171,Fujian,China,2020-04-01 16:00:00,345.0,1.0
4461,0,6172,Fujian,China,2020-04-02 16:00:00,349.0,1.0
4462,0,6173,Fujian,China,2020-04-03 16:00:00,350.0,1.0
4463,0,6174,Fujian,China,2020-04-04 16:00:00,350.0,1.0
4464,0,6175,Fujian,China,2020-04-05 16:00:00,350.0,1.0
4465,0,6176,Fujian,China,2020-04-06 16:00:00,351.0,1.0
4466,0,6207,Gansu,China,2020-01-21 16:00:00,0.0,0.0
4467,0,6208,Gansu,China,2020-01-22 16:00:00,2.0,0.0
4468,0,6209,Gansu,China,2020-01-23 16:00:00,2.0,0.0
4469,0,6210,Gansu,China,2020-01-24 16:00:00,4.0,0.0
4470,0,6211,Gansu,China,2020-01-25 16:00:00,7.0,0.0
4471,0,6212,Gansu,China,2020-01-26 16:00:00,14.0,0.0
4472,0,6213,Gansu,China,2020-01-27 16:00:00,19.0,0.0
4473,0,6214,Gansu,China,2020-01-28 16:00:00,24.0,0.0
4474,0,6215,Gansu,China,2020-01-29 16:00:00,26.0,0.0
4475,0,6216,Gansu,China,2020-01-30 16:00:00,29.0,0.0
4476,0,6217,Gansu,China,2020-01-31 16:00:00,40.0,0.0
4477,0,6218,Gansu,China,2020-02-01 16:00:00,51.0,0.0
4478,0,6219,Gansu,China,2020-02-02 16:00:00,55.0,0.0
4479,0,6220,Gansu,China,2020-02-03 16:00:00,57.0,0.0
4480,0,6221,Gansu,China,2020-02-04 16:00:00,62.0,0.0
4481,0,6222,Gansu,China,2020-02-05 16:00:00,62.0,0.0
4482,0,6223,Gansu,China,2020-02-06 16:00:00,67.0,0.0
4483,0,6224,Gansu,China,2020-02-07 16:00:00,79.0,1.0
4484,0,6225,Gansu,China,2020-02-08 16:00:00,83.0,2.0
4485,0,6226,Gansu,China,2020-02-09 16:00:00,83.0,2.0
4486,0,6227,Gansu,China,2020-02-10 16:00:00,86.0,2.0
4487,0,6228,Gansu,China,2020-02-11 16:00:00,87.0,2.0
4488,0,6229,Gansu,China,2020-02-12 16:00:00,90.0,2.0
4489,0,6230,Gansu,China,2020-02-13 16:00:00,90.0,2.0
4490,0,6231,Gansu,China,2020-02-14 16:00:00,90.0,2.0
4491,0,6232,Gansu,China,2020-02-15 16:00:00,90.0,2.0
4492,0,6233,Gansu,China,2020-02-16 16:00:00,91.0,2.0
4493,0,6234,Gansu,China,2020-02-17 16:00:00,91.0,2.0
4494,0,6235,Gansu,China,2020-02-18 16:00:00,91.0,2.0
4495,0,6236,Gansu,China,2020-02-19 16:00:00,91.0,2.0
4496,0,6237,Gansu,China,2020-02-20 16:00:00,91.0,2.0
4497,0,6238,Gansu,China,2020-02-21 16:00:00,91.0,2.0
4498,0,6239,Gansu,China,2020-02-22 16:00:00,91.0,2.0
4499,0,6240,Gansu,China,2020-02-23 16:00:00,91.0,2.0
4500,0,6241,Gansu,China,2020-02-24 16:00:00,91.0,2.0
4501,0,6242,Gansu,China,2020-02-25 16:00:00,91.0,2.0
4502,0,6243,Gansu,China,2020-02-26 16:00:00,91.0,2.0
4503,0,6244,Gansu,China,2020-02-27 16:00:00,91.0,2.0
4504,0,6245,Gansu,China,2020-02-28 16:00:00,91.0,2.0
4505,0,6246,Gansu,China,2020-02-29 16:00:00,91.0,2.0
4506,0,6247,Gansu,China,2020-03-01 16:00:00,91.0,2.0
4507,0,6248,Gansu,China,2020-03-02 16:00:00,91.0,2.0
4508,0,6249,Gansu,China,2020-03-03 16:00:00,91.0,2.0
4509,0,6250,Gansu,China,2020-03-04 16:00:00,102.0,2.0
4510,0,6251,Gansu,China,2020-03-05 16:00:00,119.0,2.0
4511,0,6252,Gansu,China,2020-03-06 16:00:00,120.0,2.0
4512,0,6253,Gansu,China,2020-03-07 16:00:00,124.0,2.0
4513,0,6254,Gansu,China,2020-03-08 16:00:00,124.0,2.0
4514,0,6255,Gansu,China,2020-03-09 16:00:00,125.0,2.0
4515,0,6256,Gansu,China,2020-03-10 16:00:00,127.0,2.0
4516,0,6257,Gansu,China,2020-03-11 16:00:00,127.0,2.0
4517,0,6258,Gansu,China,2020-03-12 16:00:00,127.0,2.0
4518,0,6259,Gansu,China,2020-03-13 16:00:00,129.0,2.0
4519,0,6260,Gansu,China,2020-03-14 16:00:00,133.0,2.0
4520,0,6261,Gansu,China,2020-03-15 16:00:00,133.0,2.0
4521,0,6262,Gansu,China,2020-03-16 16:00:00,133.0,2.0
4522,0,6263,Gansu,China,2020-03-17 16:00:00,133.0,2.0
4523,0,6264,Gansu,China,2020-03-18 16:00:00,134.0,2.0
4524,0,6265,Gansu,China,2020-03-19 16:00:00,134.0,2.0
4525,0,6266,Gansu,China,2020-03-20 16:00:00,134.0,2.0
4526,0,6267,Gansu,China,2020-03-21 16:00:00,136.0,2.0
4527,0,6268,Gansu,China,2020-03-22 16:00:00,136.0,2.0
4528,0,6269,Gansu,China,2020-03-23 16:00:00,136.0,2.0
4529,0,6270,Gansu,China,2020-03-24 16:00:00,136.0,2.0
4530,0,6271,Gansu,China,2020-03-25 16:00:00,136.0,2.0
4531,0,6272,Gansu,China,2020-03-26 16:00:00,136.0,2.0
4532,0,6273,Gansu,China,2020-03-27 16:00:00,136.0,2.0
4533,0,6274,Gansu,China,2020-03-28 16:00:00,138.0,2.0
4534,0,6275,Gansu,China,2020-03-29 16:00:00,138.0,2.0
4535,0,6276,Gansu,China,2020-03-30 16:00:00,138.0,2.0
4536,0,6277,Gansu,China,2020-03-31 16:00:00,138.0,2.0
4537,0,6278,Gansu,China,2020-04-01 16:00:00,138.0,2.0
4538,0,6279,Gansu,China,2020-04-02 16:00:00,138.0,2.0
4539,0,6280,Gansu,China,2020-04-03 16:00:00,138.0,2.0
4540,0,6281,Gansu,China,2020-04-04 16:00:00,138.0,2.0
4541,0,6282,Gansu,China,2020-04-05 16:00:00,139.0,2.0
4542,0,6283,Gansu,China,2020-04-06 16:00:00,139.0,2.0
4543,0,6314,Guangdong,China,2020-01-21 16:00:00,26.0,0.0
4544,0,6315,Guangdong,China,2020-01-22 16:00:00,32.0,0.0
4545,0,6316,Guangdong,China,2020-01-23 16:00:00,53.0,0.0
4546,0,6317,Guangdong,China,2020-01-24 16:00:00,78.0,0.0
4547,0,6318,Guangdong,China,2020-01-25 16:00:00,111.0,0.0
4548,0,6319,Guangdong,China,2020-01-26 16:00:00,151.0,0.0
4549,0,6320,Guangdong,China,2020-01-27 16:00:00,207.0,0.0
4550,0,6321,Guangdong,China,2020-01-28 16:00:00,277.0,0.0
4551,0,6322,Guangdong,China,2020-01-29 16:00:00,354.0,0.0
4552,0,6323,Guangdong,China,2020-01-30 16:00:00,436.0,0.0
4553,0,6324,Guangdong,China,2020-01-31 16:00:00,535.0,0.0
4554,0,6325,Guangdong,China,2020-02-01 16:00:00,632.0,0.0
4555,0,6326,Guangdong,China,2020-02-02 16:00:00,725.0,0.0
4556,0,6327,Guangdong,China,2020-02-03 16:00:00,813.0,0.0
4557,0,6328,Guangdong,China,2020-02-04 16:00:00,895.0,0.0
4558,0,6329,Guangdong,China,2020-02-05 16:00:00,970.0,0.0
4559,0,6330,Guangdong,China,2020-02-06 16:00:00,1034.0,1.0
4560,0,6331,Guangdong,China,2020-02-07 16:00:00,1095.0,1.0
